value,time,bytes,gctime,gcstats
holds,23.874516926,10984372657,1.09446925,"Base.GC_Diff(10984372657, 20330, 0, 103154180, 917956, 20956, 1094469250, 29, 0)"
unknown,160.165228601,189016935744,8.853705526,"Base.GC_Diff(189016935744, 131902, 1, 504020240, 4778597, 131654, 8853705526, 471, 0)"
holds,3.039767039,1316655627,0.147199598,"Base.GC_Diff(1316655627, 2533, 0, 13055459, 134097, 2780, 147199598, 4, 0)"
holds,0.009205611,5343588,0.0,"Base.GC_Diff(5343588, 12, 0, 29699, 497, 0, 0, 0, 0)"
holds,0.007931511,4576154,0.0,"Base.GC_Diff(4576154, 10, 0, 24582, 435, 0, 0, 0, 0)"
holds,0.050228376,29214507,0.0,"Base.GC_Diff(29214507, 217, 0, 211875, 2294, 0, 0, 0, 0)"
holds,0.0151772,8566341,0.0,"Base.GC_Diff(8566341, 22, 0, 55006, 762, 0, 0, 0, 0)"
holds,0.009617992,5568979,0.0,"Base.GC_Diff(5568979, 12, 0, 29693, 500, 0, 0, 0, 0)"
holds,0.015899523,9394501,0.0,"Base.GC_Diff(9394501, 61, 0, 55029, 741, 0, 0, 0, 0)"
holds,33.481202737,14775929495,1.485439267,"Base.GC_Diff(14775929495, 28768, 0, 146303123, 1314567, 29129, 1485439267, 35, 0)"
holds,5.531255254,1565012196,1.221228235,"Base.GC_Diff(1565012196, 2460, 0, 19968905, 179725, 2578, 1221228235, 6, 2)"
holds,0.284885192,124771059,0.0,"Base.GC_Diff(124771059, 73, 0, 1348476, 13376, 0, 0, 0, 0)"
holds,0.014697724,8114818,0.0,"Base.GC_Diff(8114818, 20, 0, 55066, 761, 0, 0, 0, 0)"
holds,0.036882015,18893435,0.0,"Base.GC_Diff(18893435, 44, 0, 156146, 1744, 0, 0, 0, 0)"
holds,0.01496316,9518008,0.0,"Base.GC_Diff(9518008, 51, 0, 55029, 754, 0, 0, 0, 0)"
holds,0.004539482,2927253,0.0,"Base.GC_Diff(2927253, 5, 0, 9287, 283, 0, 0, 0, 0)"
holds,0.022873591,12334123,0.0,"Base.GC_Diff(12334123, 31, 0, 90325, 1142, 0, 0, 0, 0)"
holds,0.015902237,7421188,0.0,"Base.GC_Diff(7421188, 6, 0, 60118, 785, 0, 0, 0, 0)"
holds,99.453084899,77426421443,4.944593953,"Base.GC_Diff(77426421443, 78134, 1, 393723269, 2663911, 78397, 4944593953, 341, 0)"
holds,27.383085832,13969208889,1.244816829,"Base.GC_Diff(13969208889, 23184, 0, 118335722, 854129, 23183, 1244816829, 59, 0)"
holds,11.356660106,5248256912,0.498402243,"Base.GC_Diff(5248256912, 9752, 0, 49623012, 353109, 9750, 498402243, 21, 0)"
holds,0.288425701,90382621,0.032481978,"Base.GC_Diff(90382621, 12, 0, 1134844, 8419, 12, 32481978, 1, 0)"
holds,0.284278045,134151776,0.0,"Base.GC_Diff(134151776, 251, 0, 1352859, 12435, 0, 0, 0, 0)"
holds,0.10779179,46692330,0.0,"Base.GC_Diff(46692330, 42, 0, 479223, 4292, 0, 0, 0, 0)"
violated,0.004942149,2943025,0.0,"Base.GC_Diff(2943025, 6, 0, 9304, 280, 0, 0, 0, 0)"
violated,0.004967489,2993875,0.0,"Base.GC_Diff(2993875, 10, 0, 9306, 280, 0, 0, 0, 0)"
violated,0.004975441,2891991,0.0,"Base.GC_Diff(2891991, 5, 0, 9298, 278, 0, 0, 0, 0)"
holds,0.724602011,245453914,0.055876711,"Base.GC_Diff(245453914, 46, 0, 3040714, 21633, 386, 55876711, 2, 0)"
holds,0.780872556,295587458,0.027234829,"Base.GC_Diff(295587458, 63, 0, 3546124, 27993, 68, 27234829, 1, 0)"
holds,0.045766876,20692417,0.0,"Base.GC_Diff(20692417, 19, 0, 196517, 1981, 0, 0, 0, 0)"
holds,0.010451935,5779216,0.0,"Base.GC_Diff(5779216, 19, 0, 34792, 505, 0, 0, 0, 0)"
holds,0.073068331,33200930,0.0,"Base.GC_Diff(33200930, 47, 0, 337677, 3128, 0, 0, 0, 0)"
holds,0.012871099,7980689,0.0,"Base.GC_Diff(7980689, 54, 0, 44929, 604, 0, 0, 0, 0)"
holds,0.010887282,6089400,0.0,"Base.GC_Diff(6089400, 18, 0, 34779, 513, 0, 0, 0, 0)"
holds,0.02225007,13794560,0.0,"Base.GC_Diff(13794560, 73, 0, 85455, 977, 0, 0, 0, 0)"
holds,0.005765868,3515686,0.0,"Base.GC_Diff(3515686, 5, 0, 14422, 326, 0, 0, 0, 0)"
holds,5.097181503,2121023966,0.228450881,"Base.GC_Diff(2121023966, 3683, 0, 22477286, 186304, 3957, 228450881, 9, 0)"
holds,0.04332094,20396532,0.0,"Base.GC_Diff(20396532, 44, 0, 186638, 1849, 0, 0, 0, 0)"
holds,0.063580323,27953131,0.0,"Base.GC_Diff(27953131, 19, 0, 292582, 2562, 0, 0, 0, 0)"
holds,0.010472317,5624178,0.0,"Base.GC_Diff(5624178, 13, 0, 34802, 509, 0, 0, 0, 0)"
holds,0.025244792,13404675,0.0,"Base.GC_Diff(13404675, 63, 0, 100630, 1123, 0, 0, 0, 0)"
holds,0.009704732,6094435,0.0,"Base.GC_Diff(6094435, 51, 0, 29776, 449, 0, 0, 0, 0)"
holds,0.008228872,5008626,0.0,"Base.GC_Diff(5008626, 16, 0, 24597, 426, 0, 0, 0, 0)"
holds,0.013540443,7625645,0.0,"Base.GC_Diff(7625645, 23, 0, 49992, 649, 0, 0, 0, 0)"
holds,0.015544477,9625751,0.0,"Base.GC_Diff(9625751, 66, 0, 55109, 691, 0, 0, 0, 0)"
holds,0.425088026,143596649,0.028069519,"Base.GC_Diff(143596649, 7, 0, 1855974, 14450, 340, 28069519, 1, 0)"
holds,0.048028191,22269656,0.0,"Base.GC_Diff(22269656, 36, 0, 206695, 2024, 0, 0, 0, 0)"
holds,0.209576539,89066787,0.0,"Base.GC_Diff(89066787, 30, 0, 962743, 8324, 0, 0, 0, 0)"
holds,0.013756166,7469404,0.0,"Base.GC_Diff(7469404, 30, 0, 44885, 614, 0, 0, 0, 0)"
holds,0.008545212,5228818,0.0,"Base.GC_Diff(5228818, 27, 0, 24609, 426, 0, 0, 0, 0)"
holds,0.00838046,5254979,0.0,"Base.GC_Diff(5254979, 42, 0, 24643, 405, 0, 0, 0, 0)"
holds,0.012832424,6468221,0.0,"Base.GC_Diff(6468221, 17, 0, 44884, 589, 0, 0, 0, 0)"
holds,0.038603643,19155723,0.0,"Base.GC_Diff(19155723, 36, 0, 156182, 1621, 0, 0, 0, 0)"
holds,0.010969589,5727501,0.0,"Base.GC_Diff(5727501, 29, 0, 29826, 463, 0, 0, 0, 0)"
holds,0.238697208,81374495,0.031541907,"Base.GC_Diff(81374495, 29, 0, 918804, 7757, 306, 31541907, 1, 0)"
holds,0.02104346,10477340,0.0,"Base.GC_Diff(10477340, 19, 0, 85394, 936, 0, 0, 0, 0)"
holds,0.014594351,8157851,0.0,"Base.GC_Diff(8157851, 25, 0, 55068, 711, 0, 0, 0, 0)"
holds,0.012558936,6911322,0.0,"Base.GC_Diff(6911322, 21, 0, 44886, 609, 0, 0, 0, 0)"
holds,0.017624567,9113539,0.0,"Base.GC_Diff(9113539, 23, 0, 65277, 792, 0, 0, 0, 0)"
holds,0.010811055,6218384,0.0,"Base.GC_Diff(6218384, 29, 0, 34808, 516, 0, 0, 0, 0)"
holds,0.008727566,4672189,0.0,"Base.GC_Diff(4672189, 12, 0, 24686, 418, 0, 0, 0, 0)"
holds,0.013205213,7154787,0.0,"Base.GC_Diff(7154787, 23, 0, 44889, 600, 0, 0, 0, 0)"
holds,0.007393886,4472236,0.0,"Base.GC_Diff(4472236, 17, 0, 19564, 375, 0, 0, 0, 0)"
unknown,124.203946324,72124282931,5.920438251,"Base.GC_Diff(72124282931, 109105, 0, 531415099, 4968263, 109092, 5920438251, 282, 0)"
unknown,231.791198718,232291751347,12.448461302,"Base.GC_Diff(232291751347, 278665, 1, 808780608, 7781465, 278876, 12448461302, 784, 0)"
unknown,306.589486768,626209829226,20.438868487,"Base.GC_Diff(626209829226, 3032556, 1, 505585902, 3526350, 3032537, 20438868487, 1722, 0)"
unknown,240.245977276,449800161919,15.720090401,"Base.GC_Diff(449800161919, 1483796, 1, 497084480, 4581210, 1483838, 15720090401, 1223, 2)"
unknown,149.035824114,179993077347,7.625395195,"Base.GC_Diff(179993077347, 129322, 1, 487227270, 4687937, 129365, 7625395195, 563, 0)"
holds,12.108418566,5957749450,0.541219703,"Base.GC_Diff(5957749450, 24808, 0, 53355636, 549580, 24813, 541219703, 18, 0)"
